guid,crc?,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Unused,Unused,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Arabic,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,LatinAmericanSpanish
3a4f4b46-c46b-4d55-a939-cd86cea47d51,2557753913,Item_IT_EXP_524,"イャンクックの特徴的な耳。
耐火性に優れ、伸縮自在の
素材は防具の下地にも最適。","The distinctive ear of a Yian
Kut-Ku. Stretchy and resistant to
fire, it makes fine armor lining.","Oreille distinctive de Yian Kut-Ku.
Extensible et résistante au feu, on
s'en sert pour doubler les armures.","Orecchio tipico di Yian Kut-Ku.
Elastico e resistente al fuoco,
è l'ideale per le imbottiture.","Das Ohr eines Yian Kut-Ku. Es ist
dehnbar und feuerfest und eignet
sich gut als Rüstungsinnenfutter.","La característica oreja de un Yian
Kut-Ku. Al ser flexible e ignífuga,
es una gran tela para armaduras.","Отличительная черта йан-кут-ку.
Эластичное, огнестойкое. Славный
материал для поддоспешника.","Charakterystyczne ucho Yian Kut-Ku.
Rozciągliwe i odporne na ogień, dobrze
służy jako podszewka pancerza.",,,"A orelha típica de um Yian Kut-Ku.
Elástica e resistente a fogo, faz
um ótimo forro para armaduras.","얀쿡크의 특이한 귀.
내화 성능과 신축성이 뛰어나
방어구 안감으로 좋다.","極具特色的怪鳥耳朵。耐火性高且
伸縮自如，最適合用作防具的內襯。","怪鸟极具特征的耳朵。防火性能好
且伸缩自如，特别适合做防具的内
衬。",,,,,,,,"الأذن المميزة لوحش (إيان كوت-كو).
قابلة للتمدد ومقاومة للنار،
وتُعد بطانة دروع ممتازة.",,,,,,,,,,,"Oreja de un Yian Kut-Ku. Flexible
e ignífuga, lo que la convierte
en una tela ideal para armaduras."
c878299f-2412-4c6a-8653-d8257ae2bd62,2341785519,Item_IT_525,巨大なクチバシ,Giant Beak,Bec géant,Becco gigante,Riesenschnabel,Pico gigante,Огромный клюв,Ogromny dziób,,,Bico Gigante,거대한 부리,巨大的喙,巨大的喙,,,,,,,,منقار عملاق,,,,,,,,,,,Pico gigante
a89f9fbc-b0a7-4dc2-bffc-972a6bfd8a55,6869151,Item_IT_EXP_525,"イャンクックの大きいクチバシ。
非常に丈夫で、餌を取るために
地面に打ち付けても問題ない。","The massive beak of a Yian Kut-Ku.
Sturdy enough to peck through
even the rockiest of terrain.","Énorme bec de Yian Kut-Ku.
Assez solide pour percer les
terrains les plus rocailleux.","Possente becco di Yian Kut-Ku,
così robusto da poter rompere
anche il suolo più roccioso.","Der wuchtige Schnabel eines Yian
Kut-Ku. So stabil, dass er selbst
durch Felsen picken kann.","El enorme pico de un Yian Kut-Ku.
Es tan robusto que puede picar
hasta en los terrenos más rocosos.","Массивный клюв йан-кут-ку.
Достаточно прочный, чтобы
расколоть камень.","Masywny dziób Yian Kut-Ku. 
Wystarczająco mocny, by przebić
się przez najbardziej skalistą ziemię.",,,"O bico massivo de um Yian Kut-Ku.
Forte o suficiente para romper até
o mais rochoso dos terrenos.","얀쿡크의 커다란 부리.
매우 튼튼해 먹이를 먹기 위해
땅에 세게 박아도 문제없다.","怪鳥的大喙。非常堅固，讓怪鳥在
覓食時能盡情用力啄擊地面。","怪鸟的大喙。非常坚固，让怪鸟在
觅食时能尽情用力啄击地面。",,,,,,,,"المنقار العملاق لوحش (يان كوت-كو).
متين بما يكفي لاختراق
أقسى التضاريس الصخرية.",,,,,,,,,,,"El enorme pico de un Yian Kut-Ku.
Tan robusto que puede picar
hasta los terrenos más rocosos."
937f7220-8f5d-4a5e-9541-50a7e2e18fff,640818052,Item_IT_526,怪鳥の翼,Kut-Ku Wing,Aile Kut-Ku,Kut-Ku: ala,Kut-Ku-Flügel,Ala Kut-Ku,Крыло кут-ку,Skrzydło Kut-Ku,,,Asa de Kut-Ku,괴조의 날개,怪鳥的翼,怪鸟的翼,,,,,,,,جناح كوت-كو,,,,,,,,,,,Ala de Kut-Ku
9c325b66-c687-4d9d-acff-60194fb2c9f7,3674102667,Item_IT_EXP_526,"イャンクックの上質な翼膜。
丈夫さと伸縮性に加え、
耐火性まで備えた素材。","Quality Yian Kut-Ku wing membrane.
A triple threat of sturdiness,
flexibility, and fire resistance.","Belle palmure de Yian Kut-Ku.
Robuste, souple et résistante
au feu.","Membrana alare pregiata di Yian
Kut-Ku. Dà resistenza al fuoco,
robustezza e flessibilità.","Hochwertige Flügelmembran
eines Yian Kut-Ku.
Robust. Flexibel. Feuerfest.","Membrana del ala de calidad de un
Yian Kut-Ku. Robusta, flexible y
resistente al fuego, todo en uno.","Превосходная перепонка крыла
йан-кут-ку. Прочная, эластичная
и огнестойкая.","Wysokiej jakości membrana skrzydła
Yian Kut-Ku. Wytrzymała, elastyczna,
odporna na ogień – potrójnie groźna.",,,"Membrana de asa de Yian Kut-Ku
superior. Possui flexibilidade,
dureza e resistência a fogo.","얀쿡크의 질 좋은 익막.
튼튼하고 신축성이 좋은 데다
내화 성능까지 겸비한 소재다.","怪鳥的優質翼膜。堅韌而彈性良好，
甚至具備耐火性。","怪鸟的优质翼膜。这种素材不仅牢
固且有弹性，而且还有防火性能。",,,,,,,,"غشاء جناح (يان كوت-كو) عالي الجودة.
مزيج ثلاثي من المتانة
والمرونة ومقاومة النار.",,,,,,,,,,,"Membrana del ala de calidad de
un Yian Kut-Ku. ¡Robusta,
flexible y resistente al fuego!"
bcb5526c-79b3-4f71-a0cf-af8c799f1675,357097996,Item_IT_527,怪鳥の狩猟証Ｓ,Yian Kut-Ku Certificate S,Certificat Yian Kut-Ku S,Yian Kut-Ku: certificato S,Kut-Ku-Zertifikat S,Certificado Yian Kut-Ku S,Сертификат S: йан-кут-ку,Certyfikat Yian Kut-Ku S,,,Certificado de Yian Kut-Ku S,괴조 사냥증 S,怪鳥狩獵證S,怪鸟狩猎证 S,,,,,,,,شهادة يان كوت-كو S,,,,,,,,,,,Certif. Yian Kut-Ku S
975cf1e8-9d41-4ccd-8fc8-9dcca9ef9d8b,3575003195,Item_IT_EXP_527,"イャンクックのクエストに成功した
者に与えられる、ギルドの証明書。
装備の作成に使用する。","A Guild certificate awarded to
those who have hunted a Yian
Kut-Ku. Used to make equipment.","Certificat de la Guilde reçu pour
avoir chassé un Yian Kut-Ku.
Sert à fabriquer de l'équipement.","Un certificato della Gilda per
chi ha cacciato uno Yian Kut-Ku.
Usato per creare equipaggiamento.","Gildenzertifikat für das Erjagen
eines Yian-Kut-Ku.
Zur Ausrüstungsherstellung.","Certificado de gremio otorgado
al cazar a un Yian Kut-Ku.
Se usa para fabricar equipamiento.","Сертификат Гильдии, выдаваемый
тем, кто одолел йан-кут-ку.
Нужен для создания снаряжения.","Certyfikat Gildii przyznawany tym,
którzy upolowali Yian Kut-Ku.
Używany do produkcji wyposażenia.",,,"Certificado da Guilda concedido
a quem caçou um Yian Kut-Ku.
Usado para fazer equipamento.","얀쿡크 퀘스트를 성공한
자에게 주어지는 길드 증명서.
장비 제작에 사용.","公會的證書，會授予成功完成怪鳥
任務的人。可用於製作裝備。","公会颁发的证书，授予成功完成怪
鸟任务的人。可用于制作装备。",,,,,,,,"شهادة تمنحها الرابطة
لأولئك الذين اصطادوا (إيان كوت-كو).
تُستخدم لصنع المعدات.",,,,,,,,,,,"Certificado de gremio otorgado a
quienes cazaron un Yian Kut-Ku.
Se emplea para fabricar equipo."
477bb8d2-4b8e-495b-83d5-26c0f077d693,2290390506,Item_IT_528,ゴム質の皮,Rubbery Hide,Peau élastique,Pelle gommosa,Gummihaut,Piel elástica,Эластичная шкура,Gumowata skóra,,,Couro Borrachudo,고무질가죽,橡膠質的皮,橡胶质的皮,,,,,,,,جلد مطاطي,,,,,,,,,,,Piel gomosa
6c21b4a9-5c16-44dc-ad67-b71139590191,1908853217,Item_IT_EXP_528,"ネルスキュラが被っている皮。
弾力性が高く、電気にも強い。
別のモンスターの皮と思われる。","Elastic, electricity-resistant hide
worn by a Nerscylla. Thought
to be from another monster.","Peau élastique et résistante à
l'électricité portée par une Nerscylla.
Provient sûrement d'un autre monstre.","Pelle resistente all'elettricità
ed elastica indossata da un Nerscylla.
Si crede sia di un altro mostro.","Eine Nerscylla trug diese elastische
und stromisolierende Haut. Sie ist
wohl von einem anderen Monster.","La piel elástica y resistente a la
electricidad de un Nerscylla.
Se cree que es de otro monstruo.","Эластичная электростойкая шкура,
снятая с нерскиллы. Вероятно,
принадлежала другому монстру.","Elastyczna, odporna na elektryczność
skóra Nerscylli. Uważano, że należy
do innego potwora.",,,"Couro resistente à eletricidade
e elástico usado pela Nerscylla.
Dizem ser de outro monstro.","네르스큐라가 덮어쓴
탄력 있고 전기에 강한 가죽.
다른 몬스터의 가죽인 듯하다.","影蜘蛛披在身上的皮，彈性高又抗電。
應該是其他魔物的皮。","影蜘蛛披在身上的皮，弹性颇高，
耐电性强。应该是其他怪物的皮。",,,,,,,,"جلد مطاطي مقاوم للكهرباء
يرتديه (نيرسكيلا).
يُعتقد أنه جلد وحش آخر.",,,,,,,,,,,"Piel elástica y aislante, que
lleva un Nerscylla. Se cree
que es de otro monstruo."
45049241-e2d0-4f40-aae5-997761e89e3c,3889756657,Item_IT_529,ゴム質の上皮,Rubbery Hide+,Peau élastique +,Pelle gommosa+,Gummihaut+,Piel elástica+,Эластичная шкура+,Gumowata skóra+,,,Couro Borrachudo+,고무질가죽+,橡膠質的上等皮,橡胶质的上等皮,,,,,,,,جلد مطاطي+,,,,,,,,,,,Piel gomosa+
a6efc12e-4302-48e5-9081-60c03efcbb7e,4045746303,Item_IT_EXP_529,"ゲリョスの上質な皮。
弾力性が増し、ボリューミーな
質感が妙にここち良い。","The quality hide of a Gypceros.
The baggy, stretchy feel of it is
oddly pleasing to the wearer.","Belle peau de Gypceros.
Ample, extensible et
étrangement agréable à porter.","Pelle pregiata di Gypceros. La
consistenza floscia ed elastica
piace molto a chi la indossa.","Eine hochwertige Gypceros-Haut.
Die gummiartige Konsistenz fühlt
sich seltsam angenehm an.","La piel de calidad de un Gypceros.
La sensación holgada y elástica es
extrañamente agradable.","Превосходная шкура гипцероса.
Мешковатая, эластичная
и удивительно приятная на ощупь.","Wysokiej jakości skóra Gypcerosa.
Luźny, elastyczny materiał jest dziwnie
przyjemny dla noszącej go osoby.",,,"Um couro de Gypceros superior.
A sensação elástica e folgada é
agradável para quem o veste.","게리오스의 질 좋은 가죽.
탄력 넘치고 볼륨 있는 질감이
은근히 기분 좋다.","毒怪鳥的優質皮。彈性更好且
質感寬鬆，讓人感到異常舒適。","毒怪鸟的优质外皮。弹性更强，丰
盈的质感让人感到异常舒适。",,,,,,,,"جلد (جيبسيروس) عالي الجودة.
ملمسه المطاطي والفضفاض يمنح مرتديه
شعورًا غريبًا بالراحة.",,,,,,,,,,,"Piel de calidad de un Gypceros.
Holgada y elástica, extrañamente
agradable para quien la porte."
4f0ba03e-4722-4723-85ce-65c200b2bf19,3916400370,Item_IT_530,毒怪鳥の翼,Gypceros Wing,Aile Gypceros,Gypceros: ala,Gypceros-Flügel,Ala de Gypceros,Крыло гипцероса,Skrzydło Gypcerosa,,,Asa de Gypceros,독괴조의 날개,毒怪鳥的翼,毒怪鸟的翼,,,,,,,,جناح جيبسيروس,,,,,,,,,,,Ala de Gypceros
e915ccbe-38ac-4858-8bbb-8d415647f366,1638607085,Item_IT_EXP_530,"ゲリョスの上質な翼膜。
絶縁性と耐毒性に加え、
伸縮性にも優れている。","A quality Gypceros wing membrane.
Offers the same shock and poison
protection—now with comfy stretch!","Membrane d'aile de Gypceros de
qualité. Elle protège de l'électricité
et du poison et est très élastique.","Membrana alare pregiata di
Gypceros. Offre protezione da
impatti e veleno, ma con comodità!","Hochwertige Flügelmembran eines
Gypceros. Schützt vor Stößen und
Gift und ist angenehm elastisch!","Membrana de calidad de ala de un
Gypceros. Otorga protección contra
electricidad y veneno. ¡Elástica!","Превосходная перепонка крыла
гипцероса. Эластична и к тому же
устойчива к электричеству и ядам.","Wysokiej jakości błona skrzydłowa
Gypcerosa. Oferuje tę samą ochronę
przed wstrząsami i trucizną.",,,"Membrana de asa de Gypceros superior.
Provê a mesma proteção contra choque
e veneno, mas agora com elasticidade!","게리오스의 질 좋은 익막.
본래의 절연성과 내독성에 더해
뛰어난 신축성까지 가졌다.","毒怪鳥的優質翼膜。既絕緣又耐毒，
彈性亦非常優秀。","毒怪鸟的优质翼膜。除了具备绝缘
性与耐毒性，弹性也非常优秀。",,,,,,,,"غشاء جناح (جيبسيروس) عالي الجودة.
يوفر نفس الحماية ضد الصدمات والسم،
كما أنه يتمتع بمرونة مريحة!",,,,,,,,,,,"Membrana de ala de calidad de un
Gypceros. Aislante, elástica, y
resistente al veneno."
9a768566-521d-4b9a-8b8f-7d5f2ece8d56,1980826501,Item_IT_531,毒怪鳥の頭,Gypceros Head,Tête Gypceros,Gypceros: testa,Gypceros-Kopf,Cabeza de Gypceros,Голова гипцероса,Głowa Gypcerosa,,,Cabeça de Gypceros,독괴조의 머리,毒怪鳥的頭,毒怪鸟的头,,,,,,,,رأس جيبسيروس,,,,,,,,,,,Cabeza de Gypceros
1003bcc7-a16a-49da-80fa-98389776d946,564571962,Item_IT_EXP_531,"ゲリョスの頭。
ユニークな形をしており、
愛好家にはたまらない一品。","The uniquely shaped head of
a Gypceros. A must-have for
Gypceros lovers!","Tête de Gypceros à la forme
unique. Incontournable
pour les passionnés !","Inconfondibile testa di Gypceros.
Un pezzo da collezione per gli
appassionati di questo mostro!","Der einzigartig geformte Kopf
eines Gypceros.
Ein Muss für jeden Kenner!","La particular cabeza de un
Gypceros. ¡Todo amante de
los Gypceros debe tener una!","Голова гипцероса необычной
формы. Любой поклонник
гипцеросов обзавидуется!","Wyjątkowo ukształtowana głowa
Gypcerosa. Pozycja obowiązkowa
dla jego miłośników!",,,"Uma cabeça de Gypceros com formato
único. Obrigatória para os amantes
de Gypceros!","게리오스의 머리.
모양이 독특해서
애호가들은 사족을 못 쓴다.","毒怪鳥的頭。外型獨特，是收藏家們
熱愛的逸品。","毒怪鸟的头。形状独特，是收藏家
们的心头好。",,,,,,,,"رأس (جيبسيروس)
ذو الشكل الفريد.
لا غنى عنه لعشاق (جيبسيروس)!",,,,,,,,,,,"Particular cabeza de un Gypceros.
¡Todo amante de los Gypceros
debe tener una!"
3c8b534c-a15b-46d7-9d77-b88ef1e5e279,3212969098,Item_IT_532,毒怪鳥の尻尾,Gypceros Tail,Queue Gypceros,Gypceros: coda,Gypceros-Schwanz,Cola de Gypceros,Хвост гипцероса,Ogon Gypcerosa,,,Cauda de Gypceros,독괴조의 꼬리,毒怪鳥的尾巴,毒怪鸟的尾巴,,,,,,,,ذيل جيبسيروس,,,,,,,,,,,Cola de Gypceros
9b7535c3-c8a6-4033-b7bd-a2b40401f580,353872680,Item_IT_EXP_532,"ゲリョスの尻尾。ゲリョスの身体で
特に伸縮性が高い部位で、そのまま
では傷をつけることすら困難。","The tail of a Gypceros. The most
pliant body part, and thus the
most difficult part to damage.","Queue de Gypceros, très souple
et donc très résistante.","Coda di un Gypceros. La parte
del corpo più flessibile e
quindi più difficile da ferire.","Ein Gypceros-Schwanz. Der bieg-
samste und damit am schwersten
zu beschädigende Körperteil.","La cola de un Gypceros. Es la parte
del cuerpo más flexible y, por
tanto, la más complicada de dañar.","Хвост гипцероса. Самая гибкая
часть тела монстра, по которой
сложнее всего попасть.","Ogon Gypcerosa. Najbardziej 
elastyczna część ciała, przez co
najtrudniejsza do uszkodzenia.",,,"Cauda de Gypceros. A parte mais
flexível do corpo e, por isso,
a mais difícil de danificar.","게리오스의 꼬리. 게리오스의
몸에서도 특히 신축성이 좋은
부위라 상처를 내기도 힘들다.","毒怪鳥的尾巴。是毒怪鳥身上伸縮性
很高的部位，難以直接造成損傷。","毒怪鸟的尾巴。这是其身上弹性很
强的部位，直接攻击的话很难造成
损伤。",,,,,,,,"ذيل (جيبسيروس). الجزء الأكثر مرونة
في الجسم، وبالتالي الجزء الأصعب
لإلحاق الضرر به.",,,,,,,,,,,"La cola de un Gypceros. Es la
parte más flexible, y por tanto
la más difícil de dañar."
96b1c62a-1060-4e73-8ec9-69f9d23fd016,4262786187,Item_IT_533,毒怪鳥の狩猟証Ｓ,Gypceros Certificate S,Certificat Gypceros S,Gypceros: certificato S,Gypceros-Zertifikat S,Certificado Gypceros S,Сертификат S: гипцерос,Certyfikat Gypcerosa S,,,Certificado de Gypceros S,독괴조 사냥증 S,毒怪鳥狩獵證S,毒怪鸟狩猎证 S,,,,,,,,شهادة جيبسيروس S,,,,,,,,,,,Certificado de Gypceros S
